,Assessor,weighted av. score,VJ deviation,NU deviation,DF deviation,GT deviation,JR deviation,OA deviation,AV deviation,CJ deviation,DT deviation,JO deviation,JH deviation,SU deviation,GDD deviation,PP deviation,OU deviation,MiM deviation,AR deviation,VP deviation,LdB deviation,EM deviation
121,z_assessor_45,1.4350938984762514,-0.10176056514291809,-0.22187208216619986,-0.9136152609191824,0.3086069613030398,-0.6913930386969602,-0.46917081647473796,-0.6913930386969602,-0.46917081647473796,-1.0555555555555556,-0.49690321619054656,0.26344704548486064,-0.29631722444222447,-0.28757539437686497,0.5446580528799779,-0.27731092436974797,-0.6883410558544248,,-0.03821195144724565,-0.5324633699633701,-0.31052933994110465
122,z_assessor_454,1.890995090656889,0.6987484990867008,-0.7627899624517608,-0.890995090656889,0.4936202939584956,0.10900490934311098,-0.8653540650158634,-0.890995090656889,0.9038767042149058,0.7692048749324291,-0.890995090656889,0.9802945122205613,0.8312908496732024,-0.11586163090543443,0.8434268318017814,,-0.7736369910282953,-1.3279411764705884,0.05631041890440382,-0.55293785876076,0.5961843965225981
123,z_assessor_457,0.7971428571428572,0.2028571428571429,-0.2971428571428571,,,,,,,,0.2028571428571429,,,0.2028571428571429,0.2028571428571429,,-0.7971428571428572,,-0.7142857142857142,0.12,0.12
124,z_assessor_46,0.9238214433584836,0.07617855664151636,-0.08348530890470213,-0.755802981014064,1.4730105783079699,-0.6117351844038945,0.08318006983339361,0.06623091729102074,-0.5354639979632165,-0.11190592681931268,0.10979200201966761,-0.48791635553835117,0.10268284504781118,-0.042882775119617245,0.1559013236138041,0.14497031662146062,0.050968472607902916,-0.7507421088954269,-0.16601943807826158,-0.06316776343711328,0.008301193683214914
125,z_assessor_460,1.0090429409729815,-0.8501644363000843,-0.26137938957111234,1.9689274527607412,1.135594119427408,-1.0310725472392588,-0.042183658350369885,-0.7644058805725921,1.5603298443638893,0.33708028083028085,-0.00904294097298149,1.608897508422234,-0.5687253802701911,0.23859355667708074,0.7212906120978361,-0.11422226662501261,-0.530091492598387,-0.4802506565664461,-1.0392846719005786,-0.9033602896499696,-0.12098081492194245
126,z_assessor_466,0.9373015873015872,0.0626984126984127,0.0626984126984127,-0.6039682539682539,0.0626984126984127,-0.2706349206349206,0.0626984126984127,0.0626984126984127,0.396031746031746,0.0626984126984127,0.0626984126984127,-0.2706349206349206,,0.0714285714285714,,-0.1333333333333333,,,,,0.05833333333333335
127,z_assessor_467,0.7529239766081871,0.2470760233918129,-0.7529239766081871,-0.7529239766081871,2.247076023391813,-0.2529239766081871,0.2470760233918129,-0.7529239766081871,-0.7529239766081871,-0.2529239766081871,0.2470760233918129,-0.7529239766081871,0.38888888888888895,,0.10526315789473684,0.2470760233918129,-0.611111111111111,,,,
128,z_assessor_470,0.4454191033138401,-0.4454191033138401,-0.11208576998050677,-0.4454191033138401,2.55458089668616,-0.4454191033138401,0.55458089668616,-0.11208576998050677,-0.4454191033138401,-0.11208576998050677,0.55458089668616,-0.4454191033138401,-0.2631578947368421,-0.2631578947368421,0.3157894736842106,,-0.32602339181286544,-0.4454191033138401,,,
129,z_assessor_471,1.0742981733943755,-0.07429817339437567,-0.09627619537239766,-0.7182945987018857,0.9758230483569378,-0.259471069290121,-0.07123577517247394,-0.44770636340776804,0.05817598953340841,-0.02804301998268033,-0.08528718438338666,0.3365586071541828,-0.32665431798369443,-0.15784777812237766,-0.08912675435106386,-0.020229470504070046,-0.2910037440594267,-0.874896637703821,-0.08936742803284158,1.1666666666666667,0.056258056895642714
130,z_assessor_478,1.1556978691911612,0.06652435303106097,-0.37792009141338345,-0.9132888128780008,1.8559419563527686,-0.37482727441646235,-0.06713496672415463,-0.29790419749338537,-0.06713496672415463,-0.05913374121578456,-0.15569786919116127,0.2020958025066146,-0.3715277777777778,-0.02854532163742693,0.03670117924124482,0.005830261929333169,-1.0541666666666667,,-0.4250487329434698,-0.3357017543859649,-0.29847404970760233
131,z_assessor_479,2.1813492063492066,0.8186507936507935,-1.1813492063492064,0.1519841269841269,0.8186507936507935,-0.5146825396825397,-1.1813492063492064,-1.1813492063492064,0.8186507936507935,0.794642857142857,-1.1813492063492064,0.8186507936507935,,0.8708333333333333,0.8708333333333333,,,,,,
132,z_assessor_480,0.3776515151515152,-0.3776515151515152,-0.3776515151515152,-0.3776515151515152,2.6223484848484846,-0.3776515151515152,0.3723484848484849,-0.3776515151515152,-0.3776515151515152,0.12234848484848485,0.6223484848484848,-0.3776515151515152,,0.5722222222222223,0.12234848484848485,0.5722222222222223,-0.3776515151515152,-0.3776515151515152,-0.3776515151515152,,-0.3776515151515152
133,z_assessor_484,0.8036479761566392,-0.8036479761566392,-0.546505119013782,-0.7750765475852106,1.3677805952719322,0.11063773812907518,0.13920916670050376,0.1963520238433609,0.6249234524147894,-0.1922579433698023,0.13920916670050376,0.7947752724973445,-0.8036479761566392,0.24063779414394404,0.20372379067030094,0.4201850396404172,0.0473283217582585,0.39063714063714067,0.019122807017543875,-0.8036479761566392,0.3046558704453441
134,z_assessor_485,0.24336143475103408,-0.24336143475103408,-0.24336143475103408,-0.24336143475103408,2.089971898582299,-0.24336143475103408,0.756638565248966,0.08997189858229927,-0.24336143475103408,-0.328005115089514,0.4233052319156327,-0.328005115089514,-0.24336143475103408,,-0.328005115089514,0.4233052319156327,-0.24336143475103408,-0.24336143475103408,-0.24336143475103408,,-0.2647058823529412
135,z_assessor_486,0.13625630632756147,-0.04534721541847056,-0.13625630632756147,-0.08691897399735467,2.7130810260026452,-0.08691897399735467,0.013081026002645347,-0.08691897399735467,-0.08691897399735467,-0.08726082955500161,0.5001073300360749,-0.08691897399735467,-0.13625630632756147,-0.006311220956611009,-0.02871345295258935,-0.08691897399735467,-0.13625630632756147,-0.08691897399735467,-0.14708764109421935,-0.08691897399735467,-0.08691897399735467
136,z_assessor_490,0.3678571428571428,-0.11785714285714284,-0.11785714285714284,-0.3678571428571428,1.6321428571428573,-0.3678571428571428,-0.11785714285714284,-0.3678571428571428,-0.11785714285714284,0.12500000000000003,0.6321428571428571,-0.3678571428571428,-0.26825396825396824,0.33333333333333337,-0.12936507936507935,0.3821428571428572,-0.26825396825396824,,,,-0.08333333333333333
137,z_assessor_493,0.27358416945373465,-0.27358416945373465,-0.0735841694537347,-0.27358416945373465,2.1264158305462653,-0.27358416945373465,-0.07358416945373467,-0.07358416945373467,-0.27358416945373465,-0.008646878483834997,0.5264158305462654,-0.31313405797101446,-0.1576923076923077,,0.18686594202898554,0.7413531215161651,-0.27358416945373465,-0.27358416945373465,-0.27358416945373465,,-0.27358416945373465
138,z_assessor_494,0.9912037037037038,0.008796296296296266,-0.32453703703703707,-0.9912037037037038,2.008796296296296,-0.6578703703703704,0.6754629629629628,-0.32453703703703707,-0.32453703703703707,0.008796296296296266,0.6754629629629628,-0.6578703703703704,,0.0444444444444444,-0.08680555555555558,,,,,,
139,z_assessor_495,1.105025340852631,-0.011275340852630832,0.019974659147369175,-0.8782981261570574,0.4417018738429427,-0.5982981261570574,-0.23829812615705734,-0.11829812615705734,0.5217018738429426,-0.2995020452879855,-0.16752534085263082,0.5435414837178197,-0.5260119996962102,-0.22126848669836574,-0.007306485717903255,-0.38690476190476186,-0.428977441005473,,0.15274725274725276,-0.38678066165470737,0.644152836176147
140,z_assessor_496,0.9375,0.0625,0.0625,-0.9375,2.0625,0.0625,0.0625,0.0625,-0.9375,0.0625,0.0625,-0.9375,,,0.0625,,,,,,
141,z_assessor_497,0.48057928133759537,-0.48057928133759537,-0.48057928133759537,-0.48057928133759537,2.246693445935132,-0.344215644973959,0.5648752641169501,-0.296195289994495,0.7466934459351319,0.1744778804736826,0.47396617320785916,0.7694207186624046,-0.48057928133759537,0.5837545787545788,0.4803261881556825,0.5247783362030186,0.21889377731769036,-0.48057928133759537,-0.48057928133759537,-0.30259441707717566,0.510087175112547
142,z_assessor_498,0.7587719298245614,-0.7587719298245614,-0.5087719298245614,-0.7587719298245614,2.2412280701754383,-0.7587719298245614,0.24122807017543862,-0.5087719298245614,-0.5087719298245614,0.16666666666666669,0.24122807017543862,-0.5087719298245614,,0.0,0.24122807017543862,,,-0.7587719298245614,0.33333333333333337,0.26315789473684215,
143,z_assessor_499,1.297087029256147,-0.2970870292561469,0.3695796374105198,-0.6304203625894802,0.4529129707438531,-1.047087029256147,-0.6304203625894802,-0.2970870292561469,0.4529129707438531,1.0330479161361514,-0.2970870292561469,1.0802579365079366,-0.30177696078431376,0.02253968253968257,-0.05555555555555558,,-0.5437772331154684,,,,
144,z_assessor_500,1.560811326819057,0.43918867318094285,-0.7036684696761999,-0.7036684696761999,0.15347438746665715,-1.560811326819057,-0.7036684696761999,-0.5608113268190571,1.0106172446095143,1.4535632559660019,-0.7036684696761999,1.2805027274067522,-1.113871635610766,0.3571428571428572,0.4471693940734189,,-1.560811326819057,,,,-0.6249340315836479
145,z_assessor_501,0.8415462676298588,0.1584537323701411,-0.0915462676298589,-0.8415462676298588,1.1584537323701412,-0.3415462676298589,0.1584537323701411,0.1584537323701411,-0.5915462676298588,-0.1416695333104001,0.1584537323701411,-0.5915462676298588,-0.35139318885448906,0.14860681114551094,0.16830065359477125,0.16830065359477125,-0.7222222222222222,,,-0.5263157894736842,0.2777777777777778
146,z_assessor_505,1.201058201058201,-0.20105820105820102,-0.5343915343915343,-1.201058201058201,1.1322751322751323,-1.201058201058201,0.46560846560846564,-0.20105820105820102,-0.8677248677248676,-0.20105820105820102,0.46560846560846564,-0.5343915343915343,-1.0476190476190477,-0.38888888888888884,-0.20105820105820102,-0.20105820105820102,,,1.9523809523809523,,
147,z_assessor_511,1.0317460317460316,-0.03174603174603171,-0.6984126984126983,-1.0317460317460316,1.9682539682539684,-0.36507936507936506,-0.03174603174603171,-0.03174603174603171,-0.36507936507936506,-0.5788690476190476,0.634920634920635,-0.36507936507936506,,-0.0625,-0.03174603174603171,-0.09523809523809512,,,,,-0.9375
148,z_assessor_513,0.7573529411764706,0.24264705882352944,-0.25735294117647056,-0.7573529411764706,2.2426470588235294,-0.7573529411764706,0.24264705882352944,0.24264705882352944,-0.7573529411764706,-0.7647058823529411,0.24264705882352944,-0.7573529411764706,,0.23529411764705888,0.25,0.24264705882352944,,,,,0.25
149,z_assessor_516,0.5394736842105263,-0.03947368421052633,0.4605263157894737,-0.5394736842105263,0.4605263157894737,-0.5394736842105263,0.4605263157894737,0.4605263157894737,-0.5394736842105263,-0.5789473684210527,-0.03947368421052633,-0.5394736842105263,,,0.42105263157894735,0.42105263157894735,-0.03947368421052633,,,,
150,z_assessor_52,1.1708503057135529,-0.30418363904688606,-1.079183639046886,-0.958688348232402,1.3972438551574287,-0.7891968228086731,-0.18750190755443588,-0.14512902619850368,1.3049549561084186,-0.3183288127773986,-0.1791836390468861,1.3504205415220316,-0.08483183253191713,0.08793000925552072,0.12676161973904132,-0.2994638599840463,-0.6583617804424777,,-0.37386363636363634,-0.14797914690565117,0.9108859662719536
151,z_assessor_522,0.950326797385621,-0.2836601307189543,0.049673202614379054,-0.950326797385621,2.049673202614379,-0.6169934640522876,0.049673202614379054,-0.2836601307189543,-0.950326797385621,0.0,0.7163398692810458,-0.6169934640522876,,0.2666666666666666,0.1333333333333333,0.2666666666666666,-0.11764705882352944,,,-0.11764705882352944,
152,z_assessor_523,0.40384746570747965,-0.36036920483791446,0.24832644733599865,-0.40384746570747965,1.726587316901216,-0.40384746570747965,0.5526742734229552,0.1613699255968682,-0.40384746570747965,-0.19849658831872266,0.5526742734229552,-0.38340803020709313,-0.28307229907773385,0.5,0.34912866923736485,0.402362072705867,-0.39947689596691055,-0.40384746570747965,-0.06039739575312698,-0.3432539682539682,-0.38724540354975134
153,z_assessor_525,1.0590277777777777,-0.05902777777777779,-0.5590277777777778,-1.0590277777777777,-0.05902777777777779,-0.05902777777777779,-0.05902777777777779,-0.05902777777777779,-1.0590277777777777,,-0.05902777777777779,-1.0625,-1.0555555555555556,,,-0.05902777777777779,-1.0555555555555556,,,,
154,z_assessor_527,1.1656084656084655,-0.16560846560846554,-0.8322751322751323,-0.16560846560846554,1.8343915343915345,0.1677248677248678,-0.16560846560846554,-0.16560846560846554,0.5010582010582011,-0.6095238095238095,-0.16560846560846554,-0.16560846560846554,-0.2857142857142856,0.06666666666666665,-0.2777777777777777,-0.2777777777777777,,,,,-0.28174603174603163
155,z_assessor_528,0.3050866356358046,-0.3050866356358046,-0.3050866356358046,-0.3050866356358046,2.4120850815359125,-0.3050866356358046,0.7866816389534854,0.6949133643641953,1.8060244754753065,-0.2397009009178919,-0.26663679792078926,2.257719561992874,-0.3050866356358046,-0.18387451442368344,0.6143141925051094,-0.3050866356358046,-0.30489033269000343,-0.3050866356358046,-0.3052069221034336,-0.2410682980665596,-0.1547547337878574
156,z_assessor_53,1.0989631418940415,-0.0989631418940416,-0.0989631418940416,-0.6247095568689996,1.738926806767364,-0.07925501141445417,-0.07925501141445417,-0.07925501141445417,0.19347226131281856,-0.03368324303405573,-0.4835785265094262,0.10256317040372766,0.1282051282051282,-0.15907190635451496,-0.11798570422712294,-0.10648864809081522,-0.18018685148177674,,,-0.08457040035987404,0.24474902534113055
157,z_assessor_530,0.8340724974200207,0.07501841167088846,-0.1522543156018388,-0.7747426163447835,1.6062097646075972,-0.20331404491621208,0.13001928841712124,0.17763833603616885,-0.48902833063049783,0.027592879256965974,0.21138204803452484,-0.3517150412796698,-0.23529411764705882,0.0652631578947368,0.04877244582043344,0.20974528567407827,-0.09249004865103934,-0.7747426163447835,0.26315789473684204,-0.08000000000000007,0.05263157894736836
158,z_assessor_533,1.4375,-0.4375,-0.4375,-1.4375,1.5625,1.5625,-0.4375,-0.4375,-0.4375,-0.4375,-0.4375,1.5625,-0.4375,,-0.4375,,,,,,1.5625
159,z_assessor_536,1.9325697592632476,0.8482521585449717,-0.5627067455646173,-1.093513627769198,0.545830634525884,-0.6508906769495258,-0.9459726441626406,-0.9623660867855914,0.8900929296078511,0.5622240771488347,-0.9462683894002338,0.973263163402082,-0.16081810205796004,-0.49153554526769955,,0.7777777777777777,-1.2057226116181725,-0.75,-0.28952721899703326,-0.8287305075572339,0.6951236637014442
160,z_assessor_54,0.8532072905001654,0.005947639077299393,-0.20531996655650342,-0.8030555294190889,1.6813194705809111,-0.7561805294190889,0.13444447058091116,0.13444447058091116,-0.22493052941908884,0.05846182302580651,0.13270820245758108,-0.5635687990158121,0.17730364750488592,-0.0033745878018323666,0.08487986827659538,0.3149554509913127,0.15006947058091116,,0.08248521630874574,-0.12128267973856208,0.0015518086971111537
161,z_assessor_541,0.6944615539163449,0.019824160369369296,0.07696701751222643,-0.5415213594741458,0.9584786405258542,-0.5415213594741458,0.1918119738591875,0.4251453071925208,-0.14152135947414585,0.25472518473098965,-0.03731869677348785,0.5338088885052098,-0.3621297562087036,-0.14787395912066606,0.5818429233828345,0.39087291039045424,-0.42063245277746064,,-0.552116704805492,-0.3840579710144929,0.03897424721223345
162,z_assessor_544,0.2727272727272727,-0.2727272727272727,-0.2727272727272727,-0.2727272727272727,2.7272727272727275,-0.2727272727272727,-0.2727272727272727,0.7272727272727273,-0.2727272727272727,,0.7272727272727273,-0.2727272727272727,,,-0.2727272727272727,0.7272727272727273,-0.2727272727272727,,,-0.2727272727272727,-0.2727272727272727
163,z_assessor_546,1.4955634770458301,0.38443652295417,-0.21556347704582993,-0.6577828260490799,-0.34199335236486933,-0.8683091418385537,-0.44725651025960617,-0.920940720785922,1.1316908581614464,-0.2571377035662749,-0.53556347704583,1.465523000644108,0.08869277781042482,-0.11125756918520072,0.737394444533482,,-0.5430727662742861,,-0.16798941798941797,-0.3413268134123749,0.814546055448311
164,z_assessor_547,0.9673202614379086,0.032679738562091463,0.032679738562091463,-0.6339869281045752,0.699346405228758,0.032679738562091463,0.032679738562091463,0.032679738562091463,-0.6339869281045752,-0.6176470588235294,0.032679738562091463,-0.6339869281045752,,0.3431372549019608,-0.1176470588235295,,,,,,
165,z_assessor_554,1.6355263157894737,-0.6355263157894737,-0.38552631578947366,-0.6355263157894737,0.6144736842105263,-0.38552631578947366,-0.6355263157894737,-0.6355263157894737,1.1144736842105263,0.6144736842105263,-0.6355263157894737,1.1144736842105263,1.2631578947368423,-0.6701754385964914,-0.21754385964912287,,,,,-0.3333333333333335,0.15719298245614044
166,z_assessor_56,1.270185267089292,0.015529018624993896,-0.12732812423214895,-0.41304240994643465,1.4441004471964225,-0.5558995528035775,-0.2701852670892918,-0.2701852670892918,0.15838616148213674,0.3012433043392796,-0.2701852670892918,0.5869575900535653,,-0.17647058823529393,-0.14296525627794976,-0.05882352941176472,-0.5149638802889577,,-0.6842105263157894,-1.176470588235294,-0.08660130718954251
167,z_assessor_565,0.5756824007672192,-0.5756824007672192,-0.5756824007672192,-0.3256824007672192,2.347394522309704,-0.2872208623056807,0.40508683000201157,0.4243175992327808,0.8666252915404732,-0.274971200602385,0.4243175992327808,0.7529569698687587,-0.5756824007672192,0.43673913043478263,0.38055972337796545,0.453061728080081,-0.35121212121212125,-0.40260547769029614,-0.5299071713151868,-0.5756824007672192,-0.4288976447724248
168,z_assessor_568,0.9411764705882353,0.05882352941176472,-0.4411764705882353,-0.4411764705882353,2.0588235294117645,-0.9411764705882353,0.05882352941176472,0.05882352941176472,-0.4411764705882353,0.05882352941176472,0.05882352941176472,0.05882352941176472,-1.0,0.11764705882352944,,,,,,,0.0
169,z_assessor_57,2.1395710368132255,0.8411981939560054,-0.3607248829670716,-0.212421330002456,0.0838749662938403,-0.6939028114839375,-1.1877299719777648,-1.8173596016073943,0.6270848428370501,0.6418532644317695,-1.14918642142861,0.754088889963503,0.2872346855579403,-0.04955535640499284,0.7942018911734731,,-1.1451866626459892,0.5966976264189884,0.02382804014233153,-0.06096871273685154,0.6461559364357526
170,z_assessor_575,1.7389705882352942,-0.7389705882352942,-0.7389705882352942,-0.7389705882352942,1.2610294117647058,0.26102941176470584,-0.7389705882352942,-0.7389705882352942,0.26102941176470584,,-0.7389705882352942,0.26102941176470584,0.26102941176470584,0.875,-0.3529411764705883,-0.3529411764705883,,,,,1.2610294117647058
171,z_assessor_577,1.1316750059938914,-0.13167500599389143,-0.2316750059938914,-0.5316750059938914,1.3349916606727752,-0.598341672660558,0.06832499400610859,-0.13167500599389143,-0.5316750059938914,-0.06495115562586469,0.0016583273394419119,-0.4651046643478704,0.937405303030303,-0.07518872071245647,-0.24614775203010492,-0.1457414215686274,,-1.0666666666666667,0.8473800505050505,0.11111111111111116,-0.03594421725909617
172,z_assessor_582,1.2935521178168237,0.07008424581953995,-0.20264302690773278,-0.7480975723622781,1.3428115185468128,-0.6571884814531873,-0.29355211781682367,-0.29355211781682367,-0.29355211781682367,0.29480884946571223,-0.29355211781682367,-0.02082484508955096,-0.04761904761904745,-0.10933123249299714,-0.00732793117246893,0.0625583566760038,-0.46875,,,,1.375
173,z_assessor_585,0.9189509564509564,0.08104904354904353,-0.474506512006512,-0.9189509564509564,1.8588268213268213,-0.9189509564509564,0.08104904354904353,0.08104904354904353,-0.9189509564509564,,0.08104904354904353,-0.9189509564509564,,-0.18526785714285715,0.08928571428571427,0.0,-0.20833333333333334,,0.125,,0.1875
174,z_assessor_586,1.9185049019607843,1.0814950980392157,0.3314950980392156,-0.9185049019607844,0.08149509803921562,-0.4185049019607844,-0.9185049019607844,-0.9185049019607844,1.0814950980392157,-0.875,-0.9185049019607844,1.0814950980392157,,1.125,-0.2024509803921569,,-0.8500000000000001,,1.15,-0.8823529411764706,0.9333333333333331
175,z_assessor_587,1.7058823529411766,1.2941176470588234,-0.7058823529411766,-0.7058823529411766,1.2941176470588234,-0.7058823529411766,-0.7058823529411766,-0.7058823529411766,1.2941176470588234,-0.7058823529411766,-0.7058823529411766,1.2941176470588234,,-0.7058823529411766,1.2941176470588234,,,,,,
176,z_assessor_591,1.8408067418000338,0.15919325819996621,-0.6741400751333672,-0.8163754975674479,0.38362450243255203,-0.016375497567447984,-0.8163754975674479,-0.8163754975674479,1.183624502432552,0.48774509803921573,-0.8408067418000339,0.783624502432552,0.18461458657537108,-0.9629629629629628,0.29103190983995947,-0.5,-0.7183235867446394,,1.0370370370370372,-0.4558823529411764,-0.625
177,z_assessor_594,0.6879746797824601,0.012025320217539914,-0.2379746797824601,-0.6879746797824601,1.7120253202175397,-0.6879746797824601,0.3120253202175399,-0.3879746797824601,-0.6879746797824601,-0.31357479230510593,0.3120253202175399,-0.697868083981537,-0.2579475042912248,0.24392092004581148,-0.19115332507040678,0.3391519233811686,-0.5411967330765285,,0.20833333333333337,0.3611111111111111,-0.052833286424617674
178,z_assessor_602,0.880708839091192,0.052624494242141266,0.11929116090880794,-0.5473755057578588,0.7859578275754746,-0.48070883909119205,-0.014042172424525398,-0.1473755057578587,-0.5473755057578588,0.02896566033820933,0.052624494242141266,-0.41460296239708005,-0.42823529411764705,-0.24934640522875823,0.14621265172735762,0.09379084967320259,-0.013591269841269848,,0.16619981325863678,-0.6755742296918767,-0.36651104886399005
179,z_assessor_604,0.6277968157465048,-0.6092782972279863,-0.6277968157465048,-0.1463153342650234,1.7425735546238654,-0.6277968157465048,0.261092073142384,-0.01668570463539378,0.5944254064757174,0.4380890424940769,0.2796105916609025,0.7645304590245379,-0.6277968157465048,0.3465320910973085,0.2515966108643454,0.34705747800216014,-0.18725847787112612,-0.6277968157465048,-0.6277968157465048,-0.6277968157465048,0.2586706872032959
180,z_assessor_605,1.272739541160594,-0.2727395411605938,-0.2727395411605938,-0.2727395411605938,0.7272604588394063,1.0605937921727395,-0.2727395411605938,-0.2727395411605938,-0.6060728744939271,-0.21052631578947367,-0.2727395411605938,0.39392712550607284,,-0.125,-0.22401315789473683,,-0.003947368421052644,,,-0.6153846153846154,
181,z_assessor_607,0.7910061730495167,-0.09869848074182438,0.2089938269504833,-0.7910061730495167,1.2859169038735603,-0.6371600192033628,0.13207075002740637,-0.25254463458797827,-0.483313865357209,-0.306390977443609,0.13207075002740637,-0.6608449227644274,-0.36068111455108354,0.28289473684210525,-0.04058676102019755,0.11040782784848832,-0.26837518633184265,,0.5555555555555556,,-0.4444444444444444
182,z_assessor_610,0.44239571077071077,-0.44239571077071077,-0.44239571077071077,0.007604289229289231,1.1451042892292893,-0.4361457107707108,0.3692873350734986,0.5513542892292892,0.7763542892292892,0.44984915043007845,0.09510428922928924,1.0204726001212958,-0.44239571077071077,0.2731276998185211,0.5213876038361165,-0.44239571077071077,0.010519955800149042,-0.44239571077071077,-0.44239571077071077,-0.44239571077071077,-0.04107252152800807
183,z_assessor_612,0.8038169622886947,0.07618303771130532,-0.08381696228869469,-0.8038169622886947,1.3161830377113055,-0.7638169622886948,0.07618303771130532,-0.1638169622886947,-0.7007352616433162,-0.12790086365236675,0.07618303771130532,-0.7328150212769851,-0.21988528439598568,0.14414702084980724,0.17179100569193453,0.16883828092640565,-0.33021315009604146,-0.45217391304347826,0.05555555555555558,-0.0912384716732543,0.05785211692332437
184,z_assessor_614,1.6754901960784314,0.8245098039215686,-0.6754901960784314,-0.6754901960784314,0.3245098039215686,0.3245098039215686,-0.6754901960784314,-0.6754901960784314,1.3245098039215686,0.875,-0.6754901960784314,1.1777777777777778,,-0.6089869281045752,-0.5551470588235294,,0.875,,,,1.0
185,z_assessor_620,1.8015350877192982,1.1984649122807018,0.5317982456140351,-1.1348684210526316,0.5317982456140351,-0.13486842105263155,-0.8015350877192983,-0.8015350877192983,1.1984649122807018,0.14144736842105265,-0.8015350877192983,1.1984649122807018,,-0.8015350877192983,1.1578947368421053,,,,,,
186,z_assessor_635,1.6137914374018993,0.4428123361830062,-0.33077256947737116,-1.028885777024541,0.29186893995659113,-0.5005838902320882,-0.7458669091000126,-1.3685084185339749,1.0168182968562227,0.40288055253999533,-0.6892631355151069,1.1824979126862512,-0.5785343595173317,-0.6735371486567658,-0.10255249136828083,0.3301435406698565,-0.6704788933117106,,-0.2093614718614718,-0.5019300144300144,0.8942886181585872
187,z_assessor_636,1.55099426601651,0.38233906731682343,-0.9176609326831765,-0.7728607950357175,0.8271392049642825,-0.1061941283690509,-0.7061941283690508,-0.7728607950357175,1.0271392049642825,0.6938058716309492,-0.5176609326831766,1.1600301005569693,-0.002430830039525637,-0.06886115987987615,0.3665624803940022,2.1666666666666665,-0.3606405867683041,,0.06907316286198273,-0.7147436773752562,-0.02959599096555614
188,z_assessor_638,0.855982905982906,0.144017094017094,-0.855982905982906,-0.855982905982906,2.144017094017094,-0.855982905982906,0.144017094017094,0.144017094017094,-0.355982905982906,0.11111111111111116,0.144017094017094,-0.855982905982906,,0.14074074074074075,0.14074074074074075,,,,,,0.11111111111111116
189,z_assessor_639,1.4047285697904892,-0.27139523645715596,-0.40472856979048927,-1.0047285697904893,0.4619380968761774,-0.13806190312382263,-0.471395236457156,-0.40472856979048927,1.0619380968761774,0.5732292741658067,-0.471395236457156,0.6783046416947346,-0.3970588235294117,-0.03757954936360504,0.2358807558110964,0.4297098956541681,-0.5,,-0.42105263157894735,,0.16187363834422652
190,z_assessor_640,1.5735774057097587,-0.10691073904309195,-0.27357740570975864,-0.8735774057097586,0.8597559276235747,-0.4402440723764253,-0.606910739043092,-0.5735774057097587,1.0597559276235746,0.17492195531411223,-0.6402440723764253,0.7436496126597606,-0.7017543859649122,-0.5968024813593699,0.2925599955419086,,-0.2017543859649123,,-0.3040382819794584,,0.4570648692552718
191,z_assessor_641,0.37675070028011204,-0.37675070028011204,-0.12675070028011204,-0.37675070028011204,2.123249299719888,-0.37675070028011204,0.623249299719888,0.37324929971988796,-0.37675070028011204,-0.3727046374105198,0.623249299719888,-0.37675070028011204,-0.2777777777777778,0.16666666666666669,,0.623249299719888,-0.37675070028011204,,,-0.42857142857142855,-0.2777777777777778
192,z_assessor_642,0.49660158213994177,-0.49660158213994177,-0.49660158213994177,0.1349773652284793,0.9770826283863742,-0.39133842424520493,0.18760894417584772,0.29287210207058456,1.082345786281111,,0.1349773652284793,1.9225321758502538,-0.49660158213994177,0.38095238095238093,0.8767857142857143,0.6904761904761905,-0.1398582506992118,-0.49660158213994177,-0.373343685300207,-0.49660158213994177,
193,z_assessor_643,1.3920382538980505,-0.04918111104090758,-0.36346682532662183,-0.420609682469479,0.4651046032448067,0.0651046032448067,-0.33489539675519325,-0.3920382538980504,1.4079617461019496,-0.37494139377242125,-0.33489539675519325,1.232460620987301,1.0289043687650499,-0.324889057164599,-0.20772293367107608,-0.01199953665676799,0.13194444444444442,,0.7105263157894737,-0.3687788097695219,-0.0069713611122279385
194,z_assessor_644,0.6135537166391374,-0.6135537166391374,0.26523416214874135,-0.371129474214895,0.8409917379063171,-0.6135537166391374,0.1440220409366202,0.38644628336086256,0.18214500526420033,0.14890922344482715,0.09643939638255622,0.12801508561957478,0.003716566371365159,0.02647055410858301,0.1852136941146229,0.4969039242491255,-0.1253320166245863,-0.6135537166391374,-0.19553995840760546,-0.14538218441727213,0.2966108243536649
195,z_assessor_645,0.7913264697044479,-0.7913264697044479,0.23808529500143447,-0.6540715677436636,0.3557323538249639,-0.7128950971554283,0.1694578440210423,-0.6246598030377812,0.4629543000066597,0.3262704349227269,0.19886960872692466,0.32079834473560703,-0.7913264697044479,0.2015715529687635,0.21719854372563843,0.3588791318240883,-0.14869994041046672,-0.7367159083353765,0.09797146809474624,0.0009039518310617889,0.3202192006405225
196,z_assessor_646,0.6981523378582202,-0.005844645550527896,-0.08276772247360482,-0.6981523378582202,1.6864630467571646,-0.5443061840120664,0.30184766214177977,0.14800150829562594,-0.5443061840120664,-0.08884803921568626,0.30184766214177977,-0.6877042483660131,-0.09776688453159041,0.05269607843137254,0.14163165266106442,0.14424019607843136,-0.4791666666666667,,,-0.045343137254901945,-0.13204656862745098
